Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","602.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","642.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","669.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","706.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","763.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","821.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","521.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","544.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","613","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","650.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","664","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","695","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","761.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","834.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","868.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","154","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","167.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","179.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","187.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","198.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","215.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","233.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","141.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","151","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","169.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","181.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","187.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","193.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","215","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","238.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","248","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","166.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","178.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","189.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","197.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","209.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","226.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","243.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","156.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","159.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","182.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","192.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","194.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","206.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","225.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","246.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","002","África","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","258.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","513","América Septentrional y Europa","6121","Valor","210400TSUB","Prevalencia de la inseguridad alimentaria grave en la población periurbana adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
